INDEX,org_dataA, org_dataB 
59305, 196, 200 
59306, 197, 204 
59307, 200, 205 
59308, 202, 207 
59309, 205, 210 
59310, 207, 212 
59311, 210, 212 
59312, 211, 212 
59313, 212, 211 
59314, 213, 213 
59315, 214, 213 
59316, 215, 213 
59317, 215, 214 
59318, 216, 214 
59319, 216, 215 
59320, 218, 216 
59321, 218, 216 
59322, 218, 215 
59323, 218, 213 
59324, 217, 212 
59325, 215, 211 
59326, 214, 211 
59327, 214, 211 
59328, 213, 211 
59329, 211, 210 
59330, 210, 209 
59331, 209, 207 
59332, 207, 208 
59333, 207, 208 
59334, 207, 207 
59335, 208, 209 
59336, 210, 209 
59337, 211, 210 
59338, 213, 210 
59339, 213, 209 
59340, 213, 208 
59341, 212, 206 
59342, 212, 204 
59343, 211, 202 
59344, 209, 199 
59345, 208, 195 
59346, 207, 187 
59347, 205, 173 
59348, 199, 155 
59349, 189, 133 
59350, 175, 117 
59351, 157, 105 
59352, 139, 99 
59353, 122, 100 
59354, 112, 105 
59355, 111, 108 
59356, 114, 110 
59357, 119, 109 
59358, 118, 109 
59359, 117, 110 
59360, 114, 108 
59361, 112, 104 
59362, 110, 100 
59363, 104, 97 
59364, 99, 93 
59365, 99, 86 
59366, 88, 85 
59367, 79, 88 
59368, 79, 92 
59369, 82, 87 
59370, 83, 81 
59371, 83, 77 
59372, 82, 70 
59373, 79, 73 
59374, 73, 80 
59375, 71, 89 
59376, 79, 100 
59377, 91, 107 
59378, 97, 105 
59379, 106, 103 
59380, 110, 93 
59381, 103, 84 
59382, 94, 77 
59383, 86, 78 
59384, 80, 75 
59385, 71, 72 
59386, 71, 74 
59387, 75, 75 
59388, 80, 77 
59389, 79, 81 
59390, 82, 86 
59392, 124, 124 
59393, 124, 124 
59394, 124, 125 
59395, 125, 123 
59396, 124, 123 
59397, 122, 121 
59398, 123, 121 
59399, 122, 124 
59400, 122, 124 
59401, 123, 123 
59402, 121, 122 
59403, 121, 121 
59404, 120, 124 
59405, 120, 122 
59406, 121, 124 
59407, 123, 124 
59408, 125, 128 
59409, 124, 130 
59410, 125, 131 
59411, 127, 130 
59412, 129, 120 
59413, 130, 94 
59414, 118, 61 
59415, 88, 42 
59416, 59, 41 
59417, 44, 41 
59418, 41, 44 
59419, 42, 44 
59420, 42, 45 
59421, 45, 48 
59422, 45, 46 
59423, 45, 48 
59424, 47, 50 
59425, 48, 52 
59426, 48, 50 
59427, 49, 51 
59428, 53, 53 
59429, 57, 54 
59430, 54, 50 
59431, 52, 51 
59432, 53, 47 
59433, 51, 44 
59434, 48, 41 
59435, 45, 46 
59436, 45, 52 
59437, 46, 59 
59438, 50, 59 
59439, 55, 54 
59440, 58, 48 
59441, 56, 46 
59442, 51, 47 
59443, 46, 49 
59444, 43, 53 
59445, 49, 57 
59446, 53, 57 
59447, 55, 51 
59448, 55, 45 
59449, 52, 43 
59450, 52, 43 
59451, 51, 47 
59452, 48, 55 
59453, 48, 67 
59454, 50, 91 
59455, 55, 117 
59456, 72, 139 
59457, 97, 149 
59458, 125, 154 
59459, 142, 155 
59460, 151, 152 
59461, 153, 148 
59462, 152, 145 
59463, 148, 145 
59464, 146, 147 
59465, 145, 150 
59466, 144, 153 
59467, 147, 158 
59468, 154, 161 
59469, 157, 160 
59470, 157, 160 
59471, 159, 161 
59472, 160, 162 
59473, 160, 161 
59474, 160, 160 
59475, 160, 158 
59476, 159, 158 
59477, 159, 159 
59478, 159, 159 
59479, 158, 159 
59480, 160, 159 
59481, 159, 159 
59482, 159, 160 
59483, 160, 160 
59484, 161, 160 
59485, 160, 160 
59486, 160, 161 
59487, 161, 162 
59488, 163, 161 
59489, 162, 162 
59490, 162, 163 
59491, 163, 163 
59492, 163, 162 
59493, 164, 163 
59494, 163, 163 
59495, 164, 162 
59496, 162, 161 
59497, 162, 162 
59498, 163, 163 
59499, 163, 162 
59500, 163, 162 
59501, 162, 161 
59502, 160, 161 
59503, 161, 161 
59504, 161, 159 
59505, 158, 153 
59506, 152, 147 
59507, 147, 146 
59508, 146, 146 
59509, 148, 147 
59510, 151, 150 
59511, 153, 152 
59512, 155, 156 
59513, 157, 156 
59514, 156, 155 
59515, 154, 155 
59516, 153, 155 
59517, 156, 155 
59518, 155, 155 
59519, 155, 154 
59520, 153, 153 
59521, 153, 152 
59522, 154, 153 
59523, 153, 153 
59524, 153, 152 
59525, 153, 151 
59526, 152, 152 
59527, 151, 151 
59528, 150, 148 
59529, 149, 147 
59530, 146, 145 
59531, 144, 145 
59532, 144, 142 
59533, 143, 142 
59534, 142, 141 
59535, 142, 138 
59536, 139, 136 
59537, 139, 134 
59538, 136, 131 
59539, 135, 130 
59540, 132, 129 
59541, 130, 138 
59542, 129, 153 
59543, 133, 166 
59544, 143, 178 
59545, 156, 186 
59546, 169, 190 
59547, 179, 194 
59548, 187, 198 
59549, 193, 198 
59550, 196, 196 
59551, 197, 196 
59552, 197, 197 
59553, 197, 196 
59554, 197, 196 
59555, 196, 196 
59556, 196, 196 
59557, 196, 196 
59558, 195, 198 
59559, 195, 200 
59560, 196, 202 
59561, 198, 205 
59562, 200, 207 
59563, 204, 209 
59564, 205, 210 
59565, 207, 211 
59566, 210, 211 
59567, 212, 211 
59568, 212, 212 
59569, 212, 211 
59570, 211, 211 
59571, 213, 212 
59572, 213, 212 
59573, 213, 213 
59574, 214, 214 
59575, 214, 214 
59576, 215, 215 
59577, 216, 214 
59578, 216, 213 
59579, 215, 211 
59580, 213, 211 
59581, 212, 210 
59582, 211, 211 
59583, 211, 212 
59584, 211, 211 
59585, 211, 209 
59586, 210, 209 
59587, 209, 209 
59588, 207, 210 
59589, 208, 209 
59590, 208, 208 
59591, 207, 207 
59592, 209, 207 
59593, 209, 209 
59594, 210, 208 
59595, 210, 204 
59596, 209, 201 
59597, 208, 197 
59598, 206, 191 
59599, 204, 184 
59600, 202, 176 
59601, 199, 164 
59602, 195, 146 
59603, 187, 128 
59604, 173, 109 
59605, 155, 97 
59606, 133, 93 
59607, 117, 92 
59608, 105, 96 
59609, 99, 98 
59610, 100, 103 
59611, 105, 104 
59612, 108, 103 
59613, 110, 104 
59614, 109, 104 
59615, 109, 106 
59616, 110, 106 
59617, 108, 100 
59618, 104, 94 
59619, 100, 91 
59620, 97, 90 
59621, 93, 91 
59622, 86, 94 
59623, 85, 96 
59624, 88, 93 
59625, 92, 82 
59626, 87, 75 
59627, 81, 74 
59628, 77, 73 
59629, 70, 83 
59630, 73, 95 
59631, 80, 101 
59632, 89, 104 
59633, 100, 106 
59634, 107, 100 
59635, 105, 92 
59636, 103, 83 
59637, 93, 73 
59638, 84, 73 
59639, 77, 77 
59640, 78, 74 
59641, 75, 72 
59642, 72, 74 
59643, 74, 78 
59644, 75, 86 
59645, 77, 93 
59646, 81, 95 
59648, 124, 124 
59649, 124, 124 
59650, 124, 124 
59651, 125, 124 
59652, 123, 123 
59653, 123, 123 
59654, 121, 123 
59655, 121, 125 
59656, 124, 123 
59657, 124, 125 
59658, 123, 126 
59659, 122, 123 
59660, 121, 123 
59661, 124, 123 
59662, 122, 124 
59663, 124, 125 
59664, 124, 129 
59665, 128, 132 
59666, 130, 132 
59667, 131, 121 
59668, 130, 94 
59669, 120, 62 
59670, 94, 46 
59671, 61, 43 
59672, 42, 43 
59673, 41, 45 
59674, 41, 48 
59675, 44, 46 
59676, 44, 47 
59677, 45, 47 
59678, 48, 49 
59679, 46, 52 
59680, 48, 55 
59681, 50, 51 
59682, 52, 50 
59683, 50, 52 
59684, 51, 51 
59685, 53, 51 
59686, 54, 46 
59687, 50, 48 
59688, 51, 45 
59689, 47, 44 
59690, 44, 49 
59691, 41, 56 
59692, 46, 57 
59693, 52, 59 
59694, 59, 55 
59695, 59, 45 
59696, 54, 46 
59697, 48, 51 
59698, 46, 54 
59699, 47, 51 
59700, 49, 55 
59701, 53, 56 
59702, 57, 51 
59703, 57, 48 
59704, 51, 42 
59705, 45, 41 
59706, 43, 45 
59707, 43, 61 
59708, 47, 82 
59709, 55, 107 
59710, 67, 131 
59711, 91, 148 
59712, 117, 153 
59713, 139, 154 
59714, 149, 154 
59715, 154, 150 
59716, 155, 148 
59717, 152, 146 
59718, 148, 146 
59719, 145, 149 
59720, 145, 154 
59721, 147, 157 
59722, 150, 159 
59723, 153, 160 
59724, 158, 161 
59725, 161, 161 
59726, 160, 161 
59727, 160, 161 
59728, 161, 160 
59729, 162, 160 
59730, 161, 158 
59731, 160, 157 
59732, 158, 158 
59733, 158, 158 
59734, 159, 157 
59735, 159, 159 
59736, 159, 160 
59737, 159, 160 
59738, 159, 160 
59739, 160, 160 
59740, 160, 159 
59741, 160, 160 
59742, 160, 160 
59743, 161, 161 
59744, 162, 161 
59745, 161, 162 
59746, 162, 162 
59747, 163, 162 
59748, 163, 162 
59749, 162, 163 
59750, 163, 162 
59751, 163, 161 
59752, 162, 161 
59753, 161, 162 
59754, 162, 162 
59755, 163, 164 
59756, 162, 163 
59757, 162, 161 
59758, 161, 161 
59759, 161, 161 
59760, 161, 161 
59761, 159, 156 
59762, 153, 150 
59763, 147, 147 
59764, 146, 145 
59765, 146, 145 
59766, 147, 147 
59767, 150, 149 
59768, 152, 153 
59769, 156, 155 
59770, 156, 156 
59771, 155, 155 
59772, 155, 154 
59773, 155, 153 
59774, 155, 153 
59775, 155, 153 
59776, 154, 154 
59777, 153, 154 
59778, 152, 155 
59779, 153, 153 
59780, 153, 152 
59781, 152, 149 
59782, 151, 149 
59783, 152, 149 
59784, 151, 146 
59785, 148, 145 
59786, 147, 143 
59787, 145, 142 
59788, 145, 141 
59789, 142, 141 
59790, 142, 139 
59791, 141, 136 
59792, 138, 135 
59793, 136, 133 
59794, 134, 132 
59795, 131, 137 
59796, 130, 148 
59797, 129, 162 
59798, 138, 175 
59799, 153, 184 
59800, 166, 190 
59801, 178, 193 
59802, 186, 196 
59803, 190, 197 
59804, 194, 196 
59805, 198, 196 
59806, 198, 196 
59807, 196, 194 
59808, 196, 195 
59809, 197, 196 
59810, 196, 196 
59811, 196, 197 
59812, 196, 197 
59813, 196, 198 
59814, 196, 201 
59815, 198, 203 
59816, 200, 206 
59817, 202, 207 
59818, 205, 209 
59819, 207, 211 
59820, 209, 210 
59821, 210, 210 
59822, 211, 211 
59823, 211, 210 
59824, 211, 210 
59825, 212, 211 
59826, 211, 212 
59827, 211, 212 
59828, 212, 213 
59829, 212, 213 
59830, 213, 214 
59831, 214, 214 
59832, 214, 215 
59833, 215, 213 
59834, 214, 213 
59835, 213, 211 
59836, 211, 211 
59837, 211, 212 
59838, 210, 213 
59839, 211, 212 
59840, 212, 211 
59841, 211, 210 
59842, 209, 211 
59843, 209, 209 
59844, 209, 209 
59845, 210, 209 
59846, 209, 208 
59847, 208, 207 
59848, 207, 207 
59849, 207, 207 
59850, 209, 206 
59851, 208, 201 
59852, 204, 192 
59853, 201, 182 
59854, 197, 170 
59855, 191, 153 
59856, 184, 135 
59857, 176, 113 
59858, 164, 99 
59859, 146, 91 
59860, 128, 89 
59861, 109, 90 
59862, 97, 91 
59863, 93, 93 
59864, 92, 93 
59865, 96, 94 
59866, 98, 99 
59867, 103, 101 
59868, 104, 97 
59869, 103, 100 
59870, 104, 101 
59871, 104, 100 
59872, 106, 99 
59873, 106, 94 
59874, 100, 91 
59875, 94, 92 
59876, 91, 95 
59877, 90, 99 
59878, 91, 99 
59879, 94, 95 
59880, 96, 88 
59881, 93, 80 
59882, 82, 80 
59883, 75, 83 
59884, 74, 87 
59885, 73, 96 
59886, 83, 105 
59887, 95, 106 
59888, 101, 103 
59889, 104, 100 
59890, 106, 93 
59891, 100, 83 
59892, 92, 76 
59893, 83, 69 
59894, 73, 69 
59895, 73, 71 
59896, 77, 73 
59897, 74, 75 
59898, 72, 77 
59899, 74, 85 
59900, 78, 97 
59901, 86, 104 
59902, 93, 106 
59904, 124, 125 
59905, 124, 124 
59906, 124, 123 
59907, 124, 122 
59908, 124, 122 
59909, 123, 122 
59910, 123, 123 
59911, 123, 124 
59912, 125, 125 
59913, 123, 130 
59914, 125, 128 
59915, 126, 126 
59916, 123, 123 
59917, 123, 127 
59918, 123, 127 
59919, 124, 129 
59920, 125, 132 
59921, 129, 132 
59922, 132, 118 
59923, 132, 94 
59924, 121, 63 
59925, 94, 47 
59926, 62, 43 
59927, 46, 43 
59928, 43, 44 
59929, 43, 44 
59930, 45, 48 
59931, 48, 47 
59932, 46, 45 
59933, 47, 48 
59934, 47, 52 
59935, 49, 56 
59936, 52, 56 
59937, 55, 51 
59938, 51, 53 
59939, 50, 53 
59940, 52, 49 
59941, 51, 48 
59942, 51, 44 
59943, 46, 44 
59944, 48, 44 
59945, 45, 49 
59946, 44, 54 
59947, 49, 58 
59948, 56, 55 
59949, 57, 49 
59950, 59, 45 
59951, 55, 46 
59952, 45, 47 
59953, 46, 49 
59954, 51, 52 
59955, 54, 54 
59956, 51, 50 
59957, 55, 51 
59958, 56, 46 
59959, 51, 46 
59960, 48, 47 
59961, 42, 49 
59962, 41, 65 
59963, 45, 94 
59964, 61, 122 
59965, 82, 140 
59966, 107, 152 
59967, 131, 155 
59968, 148, 152 
59969, 153, 149 
59970, 154, 148 
59971, 154, 146 
59972, 150, 145 
59973, 148, 148 
59974, 146, 152 
59975, 146, 154 
59976, 149, 158 
59977, 154, 159 
59978, 157, 160 
59979, 159, 160 
59980, 160, 162 
59981, 161, 162 
59982, 161, 160 
59983, 161, 161 
59984, 161, 160 
59985, 160, 158 
59986, 160, 157 
59987, 158, 157 
59988, 157, 157 
59989, 158, 156 
59990, 158, 157 
59991, 157, 158 
59992, 159, 157 
59993, 160, 159 
59994, 160, 158 
59995, 160, 159 
59996, 160, 159 
59997, 159, 158 
59998, 160, 159 
59999, 160, 160 
60000, 161, 159 
60001, 161, 159 
60002, 162, 161 
60003, 162, 161 
60004, 162, 162 
60005, 162, 162 
60006, 163, 162 
60007, 162, 163 
60008, 161, 163 
60009, 161, 163 
60010, 162, 162 
60011, 162, 163 
60012, 164, 163 
60013, 163, 163 
60014, 161, 162 
60015, 161, 162 
60016, 161, 160 
60017, 161, 158 
60018, 156, 151 
60019, 150, 146 
60020, 147, 145 
60021, 145, 145 
60022, 145, 147 
60023, 147, 149 
60024, 149, 152 
60025, 153, 155 
60026, 155, 156 
60027, 156, 155 
60028, 155, 154 
60029, 154, 153 
60030, 153, 153 
60031, 153, 153 
60032, 153, 153 
60033, 154, 154 
60034, 154, 155 
60035, 155, 153 
60036, 153, 151 
60037, 152, 147 
60038, 149, 146 
60039, 149, 147 
60040, 149, 144 
60041, 146, 141 
60042, 145, 141 
60043, 143, 140 
60044, 142, 141 
60045, 141, 140 
60046, 141, 136 
60047, 139, 134 
60048, 136, 133 
60049, 135, 134 
60050, 133, 142 
60051, 132, 158 
60052, 137, 171 
60053, 148, 181 
60054, 162, 188 
60055, 175, 193 
60056, 184, 195 
60057, 190, 196 
60058, 193, 195 
60059, 196, 195 
60060, 197, 195 
60061, 196, 194 
60062, 196, 194 
60063, 196, 194 
60064, 194, 195 
60065, 195, 196 
60066, 196, 197 
60067, 196, 199 
60068, 197, 201 
60069, 197, 202 
60070, 198, 205 
60071, 201, 207 
60072, 203, 209 
60073, 206, 209 
60074, 207, 209 
60075, 209, 210 
60076, 211, 209 
60077, 210, 210 
60078, 210, 210 
60079, 211, 210 
60080, 210, 210 
60081, 210, 210 
60082, 211, 210 
60083, 212, 211 
60084, 212, 212 
60085, 213, 213 
60086, 213, 214 
60087, 214, 216 
60088, 214, 216 
60089, 215, 214 
60090, 213, 212 
60091, 213, 211 
60092, 211, 211 
60093, 211, 212 
60094, 212, 212 
60095, 213, 212 
60096, 212, 211 
60097, 211, 209 
60098, 210, 209 
60099, 211, 209 
60100, 209, 209 
60101, 209, 208 
60102, 209, 208 
60103, 208, 206 
60104, 207, 205 
60105, 207, 203 
60106, 207, 199 
60107, 206, 187 
60108, 201, 173 
60109, 192, 156 
60110, 182, 137 
60111, 170, 116 
60112, 153, 94 
60113, 135, 79 
60114, 113, 79 
60115, 99, 85 
60116, 91, 90 
60117, 89, 92 
60118, 90, 93 
60119, 91, 93 
60120, 93, 90 
60121, 93, 90 
60122, 94, 95 
60123, 99, 97 
60124, 101, 97 
60125, 97, 98 
60126, 100, 94 
60127, 101, 93 
60128, 100, 94 
60129, 99, 93 
60130, 94, 96 
60131, 91, 98 
60132, 92, 100 
60133, 95, 98 
60134, 99, 92 
60135, 99, 84 
60136, 95, 78 
60137, 88, 78 
60138, 80, 88 
60139, 80, 94 
60140, 83, 99 
60141, 87, 107 
60142, 96, 108 
60143, 105, 101 
60144, 106, 94 
60145, 103, 89 
60146, 100, 81 
60147, 93, 77 
60148, 83, 76 
60149, 76, 67 
60150, 69, 64 
60151, 69, 68 
60152, 71, 72 
60153, 73, 77 
60154, 75, 87 
60155, 77, 98 
60156, 85, 111 
60157, 97, 117 
60158, 104, 122 
60160, 125, 126 
60161, 125, 125 
60162, 124, 122 
60163, 123, 123 
60164, 122, 123 
60165, 122, 123 
60166, 122, 124 
60167, 123, 122 
60168, 124, 124 
60169, 125, 127 
60170, 130, 129 
60171, 128, 124 
60172, 126, 124 
60173, 123, 126 
60174, 127, 129 
60175, 127, 131 
60176, 129, 132 
60177, 132, 117 
60178, 132, 90 
60179, 118, 61 
60180, 94, 46 
60181, 63, 45 
60182, 47, 46 
60183, 43, 43 
60184, 43, 43 
60185, 44, 45 
60186, 44, 49 
60187, 48, 53 
60188, 47, 52 
60189, 45, 53 
60190, 48, 53 
60191, 52, 54 
60192, 56, 53 
60193, 56, 53 
60194, 51, 54 
60195, 53, 51 
60196, 53, 45 
60197, 49, 44 
60198, 48, 43 
60199, 44, 43 
60200, 44, 47 
60201, 44, 52 
60202, 49, 55 
60203, 54, 52 
60204, 58, 49 
60205, 55, 48 
60206, 49, 48 
60207, 45, 53 
60208, 46, 53 
60209, 47, 53 
60210, 49, 53 
60211, 52, 57 
60212, 54, 50 
60213, 50, 44 
60214, 51, 38 
60215, 46, 43 
60216, 46, 62 
60217, 47, 79 
60218, 49, 105 
60219, 65, 129 
60220, 94, 144 
60221, 122, 153 
60222, 140, 154 
60223, 152, 151 
60224, 155, 147 
60225, 152, 144 
60226, 149, 143 
60227, 148, 147 
60228, 146, 150 
60229, 145, 154 
60230, 148, 157 
60231, 152, 159 
60232, 154, 160 
60233, 158, 161 
60234, 159, 161 
60235, 160, 161 
60236, 160, 162 
60237, 162, 161 
60238, 162, 159 
60239, 160, 160 
60240, 161, 160 
60241, 160, 157 
60242, 158, 156 
60243, 157, 157 
60244, 157, 156 
60245, 157, 156 
60246, 156, 157 
60247, 157, 155 
60248, 158, 156 
60249, 157, 158 
60250, 159, 157 
60251, 158, 157 
60252, 159, 158 
60253, 159, 158 
60254, 158, 159 
60255, 159, 159 
60256, 160, 158 
60257, 159, 158 
60258, 159, 159 
60259, 161, 159 
60260, 161, 160 
60261, 162, 160 
60262, 162, 161 
60263, 162, 161 
60264, 163, 162 
60265, 163, 162 
60266, 163, 162 
60267, 162, 162 
60268, 163, 163 
60269, 163, 163 
60270, 163, 162 
60271, 162, 162 
60272, 162, 159 
60273, 160, 158 
60274, 158, 151 
60275, 151, 144 
60276, 146, 146 
60277, 145, 146 
60278, 145, 147 
60279, 147, 147 
60280, 149, 149 
60281, 152, 152 
60282, 155, 155 
60283, 156, 154 
60284, 155, 155 
60285, 154, 154 
60286, 153, 153 
60287, 153, 154 
60288, 153, 154 
60289, 153, 152 
60290, 154, 152 
60291, 155, 152 
60292, 153, 149 
60293, 151, 148 
60294, 147, 148 
60295, 146, 148 
60296, 147, 143 
60297, 144, 139 
60298, 141, 140 
60299, 141, 139 
60300, 140, 138 
60301, 141, 134 
60302, 140, 132 
60303, 136, 132 
60304, 134, 135 
60305, 133, 148 
60306, 134, 164 
60307, 142, 176 
60308, 158, 185 
60309, 171, 190 
60310, 181, 193 
60311, 188, 195 
60312, 193, 196 
60313, 195, 195 
60314, 196, 194 
60315, 195, 194 
60316, 195, 194 
60317, 195, 194 
60318, 194, 194 
60319, 194, 193 
60320, 194, 195 
60321, 195, 197 
60322, 196, 199 
60323, 197, 202 
60324, 199, 204 
60325, 201, 205 
60326, 202, 208 
60327, 205, 208 
60328, 207, 209 
60329, 209, 208 
60330, 209, 208 
60331, 209, 208 
60332, 210, 208 
60333, 209, 209 
60334, 210, 209 
60335, 210, 210 
60336, 210, 210 
60337, 210, 210 
60338, 210, 211 
60339, 210, 211 
60340, 211, 213 
60341, 212, 213 
60342, 213, 214 
60343, 214, 216 
60344, 216, 215 
60345, 216, 213 
60346, 214, 212 
60347, 212, 212 
60348, 211, 213 
60349, 211, 213 
60350, 212, 212 
60351, 212, 212 
60352, 212, 210 
60353, 211, 208 
60354, 209, 208 
60355, 209, 209 
60356, 209, 209 
60357, 209, 209 
60358, 208, 207 
60359, 208, 202 
60360, 206, 194 
60361, 205, 183 
60362, 203, 169 
60363, 199, 149 
60364, 187, 131 
60365, 173, 112 
60366, 156, 95 
60367, 137, 80 
60368, 116, 75 
60369, 94, 77 
60370, 79, 84 
60371, 79, 90 
60372, 85, 94 
60373, 90, 93 
60374, 92, 91 
60375, 93, 92 
60376, 93, 89 
60377, 90, 89 
60378, 90, 95 
60379, 95, 97 
60380, 97, 98 
60381, 97, 97 
60382, 98, 97 
60383, 94, 93 
60384, 93, 94 
60385, 94, 96 
60386, 93, 100 
60387, 96, 98 
60388, 98, 94 
60389, 100, 86 
60390, 98, 77 
60391, 92, 70 
60392, 84, 74 
60393, 78, 83 
60394, 78, 95 
60395, 88, 101 
60396, 94, 108 
60397, 99, 109 
60398, 107, 100 
60399, 108, 92 
60400, 101, 87 
60401, 94, 78 
60402, 89, 71 
60403, 81, 68 
60404, 77, 67 
60405, 76, 62 
60406, 67, 62 
60407, 64, 67 
60408, 68, 77 
60409, 72, 87 
60410, 77, 101 
60411, 87, 112 
60412, 98, 121 
60413, 111, 126 
60414, 117, 126 
60416, 126, 124 
60417, 126, 124 
60418, 125, 123 
60419, 122, 123 
60420, 123, 123 
60421, 123, 123 
60422, 123, 125 
60423, 124, 125 
60424, 122, 126 
60425, 124, 128 
60426, 127, 129 
60427, 129, 127 
60428, 124, 127 
60429, 124, 130 
60430, 126, 132 
60431, 129, 131 
60432, 131, 121 
60433, 132, 89 
60434, 117, 57 
60435, 90, 45 
60436, 61, 43 
60437, 46, 44 
60438, 45, 47 
60439, 46, 45 
60440, 43, 44 
60441, 43, 47 
60442, 45, 51 
60443, 49, 54 
60444, 53, 54 
60445, 52, 55 
60446, 53, 54 
60447, 53, 52 
60448, 54, 56 
60449, 53, 55 
60450, 53, 52 
60451, 54, 50 
60452, 51, 44 
60453, 45, 45 
60454, 44, 47 
60455, 43, 52 
60456, 43, 55 
60457, 47, 54 
60458, 52, 51 
60459, 55, 46 
60460, 52, 46 
60461, 49, 51 
60462, 48, 50 
60463, 48, 52 
60464, 53, 54 
60465, 53, 54 
60466, 53, 52 
60467, 53, 50 
60468, 57, 46 
60469, 50, 43 
60470, 44, 43 
60471, 38, 60 
60472, 43, 91 
60473, 62, 118 
60474, 79, 138 
60475, 105, 149 
60476, 129, 151 
60477, 144, 151 
60478, 153, 148 
60479, 154, 146 
60480, 151, 144 
60481, 147, 144 
60482, 144, 150 
60483, 143, 153 
60484, 147, 156 
60485, 150, 159 
60486, 154, 161 
60487, 157, 161 
60488, 159, 161 
60489, 160, 161 
60490, 161, 160 
60491, 161, 161 
60492, 161, 161 
60493, 162, 158 
60494, 161, 157 
60495, 159, 158 
60496, 160, 157 
60497, 160, 156 
60498, 157, 155 
60499, 156, 156 
60500, 157, 156 
60501, 156, 156 
60502, 156, 157 
60503, 157, 155 
60504, 155, 155 
60505, 156, 157 
60506, 158, 158 
60507, 157, 158 
60508, 157, 158 
60509, 158, 158 
60510, 158, 159 
60511, 159, 158 
60512, 159, 159 
60513, 158, 157 
60514, 158, 159 
60515, 159, 159 
60516, 159, 160 
60517, 160, 160 
60518, 160, 159 
60519, 161, 160 
60520, 161, 162 
60521, 162, 161 
60522, 162, 162 
60523, 162, 162 
60524, 162, 162 
60525, 163, 163 
60526, 163, 163 
60527, 162, 162 
60528, 162, 160 
60529, 159, 160 
60530, 158, 156 
60531, 151, 148 
60532, 144, 146 
60533, 146, 148 
60534, 146, 148 
60535, 147, 148 
60536, 147, 149 
60537, 149, 151 
60538, 152, 154 
60539, 155, 153 
60540, 154, 154 
60541, 155, 154 
60542, 154, 153 
60543, 153, 154 
60544, 154, 153 
60545, 154, 153 
60546, 152, 152 
60547, 152, 150 
60548, 152, 148 
60549, 149, 149 
60550, 148, 147 
60551, 148, 145 
60552, 148, 144 
60553, 143, 141 
60554, 139, 137 
60555, 140, 137 
60556, 139, 135 
60557, 138, 131 
60558, 134, 131 
60559, 132, 136 
60560, 132, 152 
60561, 135, 169 
60562, 148, 181 
60563, 164, 187 
60564, 176, 192 
60565, 185, 195 
60566, 190, 195 
60567, 193, 194 
60568, 195, 194 
60569, 196, 193 
60570, 195, 193 
60571, 194, 192 
60572, 194, 193 
60573, 194, 194 
60574, 194, 194 
60575, 194, 194 
60576, 193, 197 
60577, 195, 200 
60578, 197, 202 
60579, 199, 204 
60580, 202, 206 
60581, 204, 207 
60582, 205, 208 
60583, 208, 209 
60584, 208, 208 
60585, 209, 207 
60586, 208, 207 
60587, 208, 207 
60588, 208, 207 
60589, 208, 209 
60590, 209, 208 
60591, 209, 209 
60592, 210, 210 
60593, 210, 211 
60594, 210, 212 
60595, 211, 213 
60596, 211, 213 
60597, 213, 214 
60598, 213, 215 
60599, 214, 214 
60600, 216, 213 
60601, 215, 211 
60602, 213, 211 
60603, 212, 212 
60604, 212, 213 
60605, 213, 214 
60606, 213, 213 
60607, 212, 212 
60608, 212, 210 
60609, 210, 208 
60610, 208, 207 
60611, 208, 207 
60612, 209, 207 
60613, 209, 208 
60614, 209, 205 
60615, 207, 197 
60616, 202, 180 
60617, 194, 151 
60618, 183, 118 
60619, 169, 93 
60620, 149, 73 
60621, 131, 63 
60622, 112, 63 
60623, 95, 68 
60624, 80, 76 
60625, 75, 84 
60626, 77, 89 
60627, 84, 95 
60628, 90, 96 
60629, 94, 92 
60630, 93, 91 
60631, 91, 94 
60632, 92, 93 
60633, 89, 96 
60634, 89, 97 
60635, 95, 98 
60636, 97, 102 
60637, 98, 102 
60638, 97, 103 
60639, 97, 100 
60640, 93, 100 
60641, 94, 101 
60642, 96, 97 
60643, 100, 92 
60644, 98, 83 
60645, 94, 75 
60646, 86, 72 
